"","station","date","group_lower","parameter","form","result","unit","detection","source","dl","type","watershed","waterbody","designated_use","segment","site_summary_segment","year","month","year_mon","group_upper","ccc","cmc","d","units","suspected_nd","insufficient_dl_class_c","insufficient_dl_class_d","raw_exceedance_ccc","raw_exceedance_cmc","raw_exceedance_d","evidence_based_exceedance_ccc","evidence_based_exceedance_cmc","evidence_based_exceedance_d"
"8124","TSO01",2009-03-10,"arsenic","arsenic - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2009,3,"2009-3","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"8125","TSO01",2009-03-10,"lead","lead - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2009,3,"2009-3","Lead",3.171294367,81.38083656,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"8126","TSO01",2009-06-23,"arsenic","arsenic - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2009,6,"2009-6","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"8127","TSO01",2009-06-23,"lead","lead - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2009,6,"2009-6","Lead",3.171294367,81.38083656,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"8128","TSO01",2009-09-22,"arsenic","arsenic - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2009,9,"2009-9","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"8129","TSO01",2009-09-22,"lead","lead - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2009,9,"2009-9","Lead",3.171294367,81.38083656,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"8130","TSO01",2009-12-15,"arsenic","arsenic - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2009,12,"2009-12","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"8131","TSO01",2009-12-15,"lead","lead - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2009,12,"2009-12","Lead",3.171294367,81.38083656,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"8132","TSO01",2010-03-09,"arsenic","arsenic - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2010,3,"2010-3","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"8133","TSO01",2010-03-09,"lead","lead - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2010,3,"2010-3","Lead",3.171294367,81.38083656,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"8134","TSO01",2010-06-15,"arsenic","arsenic - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2010,6,"2010-6","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"8135","TSO01",2010-06-15,"lead","lead - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2010,6,"2010-6","Lead",3.171294367,81.38083656,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"8136","TSO01",2010-09-14,"arsenic","arsenic - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2010,9,"2010-9","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"8137","TSO01",2010-09-14,"lead","lead - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2010,9,"2010-9","Lead",3.171294367,81.38083656,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"8138","TSO01",2010-12-07,"arsenic","arsenic - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2010,12,"2010-12","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"8139","TSO01",2010-12-07,"lead","lead - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2010,12,"2010-12","Lead",3.171294367,81.38083656,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"8140","TSO01",2012-03-20,"arsenic","arsenic - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2012,3,"2012-3","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"8141","TSO01",2012-03-20,"lead","lead - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2012,3,"2012-3","Lead",3.171294367,81.38083656,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"8142","TSO01",2012-06-12,"arsenic","arsenic - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2012,6,"2012-6","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"8143","TSO01",2012-06-12,"lead","lead - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Rock Creek","Soapstone Creek",NA,"","Soapstone Creek",2012,6,"2012-6","Lead",3.171294367,81.38083656,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"8144","TTX27",1990-10-01,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1990,10,"1990-10","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8145","TTX27",1990-10-01,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1990,10,"1990-10","Copper",15.87207652,25.25863769,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"8146","TTX27",1990-10-01,"lead","lead - total","total",50,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1990,10,"1990-10","Lead",5.174776112,132.7936042,NA,"ug/l",FALSE,FALSE,FALSE,1,0,0,1,0,0
"8147","TTX27",1990-10-01,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1990,10,"1990-10","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8148","TTX27",1990-10-01,"zinc","zinc - total","total",44,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1990,10,"1990-10","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8149","TTX27",1991-07-16,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1991,7,"1991-7","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8150","TTX27",1991-07-16,"copper","copper",NA,20,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1991,7,"1991-7","Copper",15.87207652,25.25863769,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"8151","TTX27",1991-07-16,"lead","lead - total","total",50,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1991,7,"1991-7","Lead",5.174776112,132.7936042,NA,"ug/l",FALSE,FALSE,FALSE,1,0,0,1,0,0
"8152","TTX27",1991-07-16,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1991,7,"1991-7","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8153","TTX27",1991-07-16,"zinc","zinc - total","total",32,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1991,7,"1991-7","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8154","TTX27",1991-10-22,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1991,10,"1991-10","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8155","TTX27",1991-10-22,"copper","copper",NA,20,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1991,10,"1991-10","Copper",15.87207652,25.25863769,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"8156","TTX27",1991-10-22,"lead","lead - total","total",50,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1991,10,"1991-10","Lead",5.174776112,132.7936042,NA,"ug/l",FALSE,FALSE,FALSE,1,0,0,1,0,0
"8157","TTX27",1991-10-22,"mercury","mercury - total","total",0.02,"ug/l","d","DOEE Lab",NA,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1991,10,"1991-10","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8158","TTX27",1991-10-22,"zinc","zinc - total","total",42,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1991,10,"1991-10","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8159","TTX27",1994-01-11,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,1,"1994-1","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8160","TTX27",1994-01-11,"copper","copper",NA,34,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,1,"1994-1","Copper",15.87207652,25.25863769,NA,"ug/l",FALSE,TRUE,FALSE,1,1,0,1,1,0
"8161","TTX27",1994-01-11,"lead","lead - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,1,"1994-1","Lead",5.174776112,132.7936042,NA,"ug/l",TRUE,FALSE,FALSE,0,0,0,0,0,0
"8162","TTX27",1994-01-11,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,1,"1994-1","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8163","TTX27",1994-01-11,"zinc","zinc - total","total",80,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,1,"1994-1","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8164","TTX27",1994-04-12,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,4,"1994-4","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8165","TTX27",1994-04-12,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,4,"1994-4","Copper",15.87207652,25.25863769,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"8166","TTX27",1994-04-12,"lead","lead - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,4,"1994-4","Lead",5.174776112,132.7936042,NA,"ug/l",TRUE,FALSE,FALSE,0,0,0,0,0,0
"8167","TTX27",1994-04-12,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,4,"1994-4","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8168","TTX27",1994-04-12,"zinc","zinc - total","total",66,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,4,"1994-4","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8169","TTX27",1994-07-19,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,7,"1994-7","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8170","TTX27",1994-07-19,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,7,"1994-7","Copper",15.87207652,25.25863769,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"8171","TTX27",1994-07-19,"lead","lead - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,7,"1994-7","Lead",5.174776112,132.7936042,NA,"ug/l",TRUE,FALSE,FALSE,0,0,0,0,0,0
"8172","TTX27",1994-07-19,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,7,"1994-7","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8173","TTX27",1994-07-19,"zinc","zinc - total","total",70,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,7,"1994-7","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8174","TTX27",1994-10-04,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,10,"1994-10","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8175","TTX27",1994-10-04,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,10,"1994-10","Copper",15.87207652,25.25863769,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"8176","TTX27",1994-10-04,"lead","lead - total","total",10,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,10,"1994-10","Lead",5.174776112,132.7936042,NA,"ug/l",FALSE,FALSE,FALSE,1,0,0,1,0,0
"8177","TTX27",1994-10-04,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,10,"1994-10","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8178","TTX27",1994-10-04,"zinc","zinc - total","total",44,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1994,10,"1994-10","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8179","TTX27",1995-01-24,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,1,"1995-1","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8180","TTX27",1995-01-24,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,1,"1995-1","Copper",15.87207652,25.25863769,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"8181","TTX27",1995-01-24,"lead","lead - total","total",10,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,1,"1995-1","Lead",5.174776112,132.7936042,NA,"ug/l",FALSE,FALSE,FALSE,1,0,0,1,0,0
"8182","TTX27",1995-01-24,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,1,"1995-1","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8183","TTX27",1995-01-24,"zinc","zinc - total","total",128,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,1,"1995-1","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8184","TTX27",1995-04-18,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,4,"1995-4","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8185","TTX27",1995-04-18,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,4,"1995-4","Copper",15.87207652,25.25863769,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"8186","TTX27",1995-04-18,"lead","lead - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,4,"1995-4","Lead",5.174776112,132.7936042,NA,"ug/l",TRUE,FALSE,FALSE,0,0,0,0,0,0
"8187","TTX27",1995-04-18,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,4,"1995-4","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8188","TTX27",1995-04-18,"zinc","zinc - total","total",48,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,4,"1995-4","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8189","TTX27",1995-07-18,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,7,"1995-7","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8190","TTX27",1995-07-18,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,7,"1995-7","Copper",15.87207652,25.25863769,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"8191","TTX27",1995-07-18,"lead","lead - total","total",12,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,7,"1995-7","Lead",5.174776112,132.7936042,NA,"ug/l",FALSE,FALSE,FALSE,1,0,0,1,0,0
"8192","TTX27",1995-07-18,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,7,"1995-7","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8193","TTX27",1995-07-18,"zinc","zinc - total","total",58,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,7,"1995-7","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8194","TTX27",1995-10-24,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,10,"1995-10","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8195","TTX27",1995-10-24,"copper","copper",NA,25,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,10,"1995-10","Copper",15.87207652,25.25863769,NA,"ug/l",TRUE,TRUE,FALSE,1,0,0,0,0,0
"8196","TTX27",1995-10-24,"lead","lead - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,10,"1995-10","Lead",5.174776112,132.7936042,NA,"ug/l",TRUE,FALSE,FALSE,0,0,0,0,0,0
"8197","TTX27",1995-10-24,"mercury","mercury - total","total",0.200000003,"ug/l","d","DOEE Lab",NA,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,10,"1995-10","Mercury",0.77,1.4,0.15,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8198","TTX27",1995-10-24,"zinc","zinc - total","total",41,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1995,10,"1995-10","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8199","TTX27",1999-06-14,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1999,6,"1999-6","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8200","TTX27",1999-06-14,"copper","copper",NA,10,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1999,6,"1999-6","Copper",15.87207652,25.25863769,NA,"ug/l",TRUE,TRUE,FALSE,0,0,0,0,0,0
"8201","TTX27",1999-06-14,"lead","lead - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1999,6,"1999-6","Lead",5.174776112,132.7936042,NA,"ug/l",TRUE,FALSE,FALSE,0,0,0,0,0,0
"8202","TTX27",1999-06-14,"zinc","zinc - total","total",24,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1999,6,"1999-6","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8203","TTX27",1999-09-14,"arsenic","arsenic - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1999,9,"1999-9","Arsenic",150,340,0.14,"ug/l",TRUE,FALSE,TRUE,0,0,0,0,0,0
"8204","TTX27",1999-09-14,"copper","copper",NA,10,"ug/l","d","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1999,9,"1999-9","Copper",15.87207652,25.25863769,NA,"ug/l",TRUE,TRUE,FALSE,0,0,0,0,0,0
"8205","TTX27",1999-09-14,"lead","lead - total","total",5,"ug/l","d","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1999,9,"1999-9","Lead",5.174776112,132.7936042,NA,"ug/l",TRUE,FALSE,FALSE,0,0,0,0,0,0
"8206","TTX27",1999-09-14,"zinc","zinc - total","total",92,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",1999,9,"1999-9","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8207","TTX27",2000-03-06,"arsenic","arsenic - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",2000,3,"2000-3","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"8208","TTX27",2000-03-06,"copper","copper",NA,25,"ug/l","nd","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",2000,3,"2000-3","Copper",15.87207652,25.25863769,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"8209","TTX27",2000-03-06,"lead","lead - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",2000,3,"2000-3","Lead",5.174776112,132.7936042,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8210","TTX27",2000-03-06,"zinc","zinc - total","total",100,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",2000,3,"2000-3","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8211","TTX27",2000-06-05,"arsenic","arsenic - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",2000,6,"2000-6","Arsenic",150,340,0.14,"ug/l",FALSE,FALSE,TRUE,0,0,1,0,0,1
"8212","TTX27",2000-06-05,"copper","copper",NA,25,"ug/l","nd","DOEE Lab",25,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",2000,6,"2000-6","Copper",15.87207652,25.25863769,NA,"ug/l",FALSE,TRUE,FALSE,0,0,0,0,0,0
"8213","TTX27",2000-06-05,"lead","lead - total","total",5,"ug/l","nd","DOEE Lab",5,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",2000,6,"2000-6","Lead",5.174776112,132.7936042,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"8214","TTX27",2000-06-05,"zinc","zinc - total","total",40,"ug/l","d","DOEE Lab",20,"Tributary","Anacostia","Texas Avenue Tributary",NA,"","Texas Avenue Tributary",2000,6,"2000-6","Zinc",208.3679108,206.677299,NA,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
